vagrant@vagrant-ubuntu-trusty-64:/opt/stack/opendaylight$ sudo tail -f /var/log/  apache2/keystone.log & echo $! >/opt/stack/status/stack/key.pid; fg || echo "key   failed to start" | tee "/opt/stack/status/stack/key.failure"
[1] 17700
sudo tail -f /var/log/apache2/keystone.log
2015-11-11 22:30:51.997917 17558 WARNING keystone.server.common [-] debug is enabled so responses may include sensitive information.
2015-11-11 22:30:51.998319 17558 DEBUG mod_wsgi [-] ******************************************************************************** log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2247
2015-11-11 22:30:51.998538 17558 DEBUG mod_wsgi [-] Configuration options gathered from: log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2248
2015-11-11 22:30:51.998769 17558 DEBUG mod_wsgi [-] command line args: [] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2249
2015-11-11 22:30:51.999046 17558 DEBUG mod_wsgi [-] config files: ['/etc/keystone/keystone.conf'] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2250
2015-11-11 22:38:41.796464 17565 INFO keystone.common.wsgi [req-5ed9815e-c8df-4578-9103-d4aaa8ef075f f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] POST http://10.0.2.15:35357/v2.0/users
2015-11-11 22:38:41.797516 17565 DEBUG keystone.policy.backends.rules [req-5ed9815e-c8df-4578-9103-d4aaa8ef075f f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] enforce admin_required: {'user_id': u'f5e448af4c544c38abc95d39969f749c', u'is_admin': 0, u'roles': [u'admin'], 'tenant_id': u'f382be413a074d91bb298f929b51aec7'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:41.871681 17563 DEBUG keystone.middleware.core [req-f0bcaa9e-d9a2-4b95-9ac5-0f267c94121f f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] RBAC: auth_context: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'f5e448af4c544c38abc95d39969f749c', 'roles': [u'admin'], 'user_domain_id': 'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=xc_O15EQTYuqFoOLJ7kwLg, audit_chain_id=xc_O15EQTYuqFoOLJ7kwLg) at 0x7fa2986d7e30>, 'project_id': u'f382be413a074d91bb298f929b51aec7', 'trust_id': None, 'project_domain_id': 'default'} process_request /opt/stack/keystone/keystone/middleware/core.py:327
2015-11-11 22:38:41.873135 17563 INFO keystone.common.wsgi [req-f0bcaa9e-d9a2-4b95-9ac5-0f267c94121f f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] GET http://10.0.2.15:35357/v2.0/OS-KSADM/roles
2015-11-11 22:38:41.873495 17563 DEBUG keystone.policy.backends.rules [req-f0bcaa9e-d9a2-4b95-9ac5-0f267c94121f f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] enforce admin_required: {'user_id': u'f5e448af4c544c38abc95d39969f749c', u'is_admin': 0, u'roles': [u'admin'], 'tenant_id': u'f382be413a074d91bb298f929b51aec7'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:41.900258 17567 DEBUG keystone.middleware.core [req-80804d5a-658b-4091-8ece-b0123f6db7c2 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] RBAC: auth_context: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'f5e448af4c544c38abc95d39969f749c', 'roles': [u'admin'], 'user_domain_id': 'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=xc_O15EQTYuqFoOLJ7kwLg, audit_chain_id=xc_O15EQTYuqFoOLJ7kwLg) at 0x7fa2987422a0>, 'project_id': u'f382be413a074d91bb298f929b51aec7', 'trust_id': None, 'project_domain_id': 'default'} process_request /opt/stack/keystone/keystone/middleware/core.py:327
2015-11-11 22:38:41.902630 17567 INFO keystone.common.wsgi [req-80804d5a-658b-4091-8ece-b0123f6db7c2 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] PUT http://10.0.2.15:35357/v2.0/tenants/b78f33d8fdd143e781fb2b4281c80afd/users/30e3dc0af9e44ff58be696a19ce4908f/roles/OS-KSADM/4580378bd82941baaed3a2da0d132261
2015-11-11 22:38:41.902995 17567 DEBUG keystone.policy.backends.rules [req-80804d5a-658b-4091-8ece-b0123f6db7c2 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] enforce admin_required: {'user_id': u'f5e448af4c544c38abc95d39969f749c', u'is_admin': 0, u'roles': [u'admin'], 'tenant_id': u'f382be413a074d91bb298f929b51aec7'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:41.937193 17562 DEBUG keystone.middleware.core [req-d5ab5dba-263d-46da-a2cd-cdd1470e8844 - - - - -] There is either no auth token in the request or the certificate issuer is not trusted. No auth context will be set. process_request /opt/stack/keystone/keystone/middleware/core.py:311
2015-11-11 22:38:41.939114 17562 INFO keystone.common.wsgi [req-d5ab5dba-263d-46da-a2cd-cdd1470e8844 - - - - -] POST http://10.0.2.15:5000/v2.0/tokens
2015-11-11 22:38:42.069830 17566 DEBUG keystone.middleware.core [req-004364b0-1d3e-4cd5-9832-fe5ff07c6131 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] RBAC: auth_context: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'f5e448af4c544c38abc95d39969f749c', 'roles': [u'admin'], 'user_domain_id': 'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=xc_O15EQTYuqFoOLJ7kwLg, audit_chain_id=xc_O15EQTYuqFoOLJ7kwLg) at 0x7fa298615868>, 'project_id': u'f382be413a074d91bb298f929b51aec7', 'trust_id': None, 'project_domain_id': 'default'} process_request /opt/stack/keystone/keystone/middleware/core.py:327
2015-11-11 22:38:42.072287 17566 INFO keystone.common.wsgi [req-004364b0-1d3e-4cd5-9832-fe5ff07c6131 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] POST http://10.0.2.15:35357/v2.0/tenants
2015-11-11 22:38:42.072826 17566 DEBUG keystone.policy.backends.rules [req-004364b0-1d3e-4cd5-9832-fe5ff07c6131 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] enforce admin_required: {'user_id': u'f5e448af4c544c38abc95d39969f749c', u'is_admin': 0, u'roles': [u'admin'], 'tenant_id': u'f382be413a074d91bb298f929b51aec7'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:42.111544 17564 DEBUG keystone.middleware.core [req-4de65c83-18f7-4638-bdb1-b11998421939 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] RBAC: auth_context: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'f5e448af4c544c38abc95d39969f749c', 'roles': [u'admin'], 'user_domain_id': 'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=xc_O15EQTYuqFoOLJ7kwLg, audit_chain_id=xc_O15EQTYuqFoOLJ7kwLg) at 0x7fa29aef1740>, 'project_id': u'f382be413a074d91bb298f929b51aec7', 'trust_id': None, 'project_domain_id': 'default'} process_request /opt/stack/keystone/keystone/middleware/core.py:327
2015-11-11 22:38:42.113436 17564 INFO keystone.common.wsgi [req-4de65c83-18f7-4638-bdb1-b11998421939 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] POST http://10.0.2.15:35357/v2.0/users
2015-11-11 22:38:42.113973 17564 DEBUG keystone.policy.backends.rules [req-4de65c83-18f7-4638-bdb1-b11998421939 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] enforce admin_required: {'user_id': u'f5e448af4c544c38abc95d39969f749c', u'is_admin': 0, u'roles': [u'admin'], 'tenant_id': u'f382be413a074d91bb298f929b51aec7'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:42.187613 17565 DEBUG keystone.middleware.core [req-44b72aca-4b4b-4fe9-8d25-522b525ead93 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] RBAC: auth_context: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'f5e448af4c544c38abc95d39969f749c', 'roles': [u'admin'], 'user_domain_id': 'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=xc_O15EQTYuqFoOLJ7kwLg, audit_chain_id=xc_O15EQTYuqFoOLJ7kwLg) at 0x7fa298753d08>, 'project_id': u'f382be413a074d91bb298f929b51aec7', 'trust_id': None, 'project_domain_id': 'default'} process_request /opt/stack/keystone/keystone/middleware/core.py:327
2015-11-11 22:38:42.189195 17565 INFO keystone.common.wsgi [req-44b72aca-4b4b-4fe9-8d25-522b525ead93 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] GET http://10.0.2.15:35357/v2.0/OS-KSADM/roles
2015-11-11 22:38:42.189570 17565 DEBUG keystone.policy.backends.rules [req-44b72aca-4b4b-4fe9-8d25-522b525ead93 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] enforce admin_required: {'user_id': u'f5e448af4c544c38abc95d39969f749c', u'is_admin': 0, u'roles': [u'admin'], 'tenant_id': u'f382be413a074d91bb298f929b51aec7'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:42.215269 17563 DEBUG keystone.middleware.core [req-6c0d37fe-b4be-49a8-92f1-beb563c5d9bf f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] RBAC: auth_context: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'f5e448af4c544c38abc95d39969f749c', 'roles': [u'admin'], 'user_domain_id': 'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=xc_O15EQTYuqFoOLJ7kwLg, audit_chain_id=xc_O15EQTYuqFoOLJ7kwLg) at 0x7fa298684050>, 'project_id': u'f382be413a074d91bb298f929b51aec7', 'trust_id': None, 'project_domain_id': 'default'} process_request /opt/stack/keystone/keystone/middleware/core.py:327
2015-11-11 22:38:42.218238 17563 INFO keystone.common.wsgi [req-6c0d37fe-b4be-49a8-92f1-beb563c5d9bf f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] PUT http://10.0.2.15:35357/v2.0/tenants/ba714dc60dd3415fbe6a481a4e471d0f/users/0508dcacef474ca28d27aa27f6019a69/roles/OS-KSADM/d03f07ac440542239ec22f75d9785e4b
2015-11-11 22:38:42.218714 17563 DEBUG keystone.policy.backends.rules [req-6c0d37fe-b4be-49a8-92f1-beb563c5d9bf f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] enforce admin_required: {'user_id': u'f5e448af4c544c38abc95d39969f749c', u'is_admin': 0, u'roles': [u'admin'], 'tenant_id': u'f382be413a074d91bb298f929b51aec7'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:42.265102 17567 DEBUG keystone.middleware.core [req-7253c39e-54ce-4e65-a99b-d534e1e7de2e f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] RBAC: auth_context: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'f5e448af4c544c38abc95d39969f749c', 'roles': [u'admin'], 'user_domain_id': 'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=xc_O15EQTYuqFoOLJ7kwLg, audit_chain_id=xc_O15EQTYuqFoOLJ7kwLg) at 0x7fa2986692a0>, 'project_id': u'f382be413a074d91bb298f929b51aec7', 'trust_id': None, 'project_domain_id': 'default'} process_request /opt/stack/keystone/keystone/middleware/core.py:327
2015-11-11 22:38:42.266693 17567 INFO keystone.common.wsgi [req-7253c39e-54ce-4e65-a99b-d534e1e7de2e f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] GET http://10.0.2.15:35357/v2.0/OS-KSADM/roles
2015-11-11 22:38:42.267101 17567 DEBUG keystone.policy.backends.rules [req-7253c39e-54ce-4e65-a99b-d534e1e7de2e f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] enforce admin_required: {'user_id': u'f5e448af4c544c38abc95d39969f749c', u'is_admin': 0, u'roles': [u'admin'], 'tenant_id': u'f382be413a074d91bb298f929b51aec7'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:42.294773 17566 DEBUG keystone.middleware.core [req-c1e9c9d8-3dd6-4fd3-8c27-c785c19e57d5 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] RBAC: auth_context: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'f5e448af4c544c38abc95d39969f749c', 'roles': [u'admin'], 'user_domain_id': 'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=xc_O15EQTYuqFoOLJ7kwLg, audit_chain_id=xc_O15EQTYuqFoOLJ7kwLg) at 0x7fa2986464f0>, 'project_id': u'f382be413a074d91bb298f929b51aec7', 'trust_id': None, 'project_domain_id': 'default'} process_request /opt/stack/keystone/keystone/middleware/core.py:327
2015-11-11 22:38:42.297631 17566 INFO keystone.common.wsgi [req-c1e9c9d8-3dd6-4fd3-8c27-c785c19e57d5 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] PUT http://10.0.2.15:35357/v2.0/tenants/ba714dc60dd3415fbe6a481a4e471d0f/users/0508dcacef474ca28d27aa27f6019a69/roles/OS-KSADM/4580378bd82941baaed3a2da0d132261
2015-11-11 22:38:42.298258 17566 DEBUG keystone.policy.backends.rules [req-c1e9c9d8-3dd6-4fd3-8c27-c785c19e57d5 f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] enforce admin_required: {'user_id': u'f5e448af4c544c38abc95d39969f749c', u'is_admin': 0, u'roles': [u'admin'], 'tenant_id': u'f382be413a074d91bb298f929b51aec7'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:42.333439 17561 DEBUG keystone.middleware.core [req-3d22d715-f489-4074-a3c4-d8eaeb040637 - - - - -] There is either no auth token in the request or the certificate issuer is not trusted. No auth context will be set. process_request /opt/stack/keystone/keystone/middleware/core.py:311
2015-11-11 22:38:42.335854 17561 INFO keystone.common.wsgi [req-3d22d715-f489-4074-a3c4-d8eaeb040637 - - - - -] POST http://10.0.2.15:5000/v2.0/tokens
2015-11-11 22:38:42.481421 17565 DEBUG keystone.middleware.core [req-db01fecc-3d36-4162-adbb-e1e63bcf8793 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: auth_context: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'5870026316a848cd845d828d9b37e756', 'roles': [u'service'], 'user_domain_id': u'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=tc_cg0uzTImujx5lUFiNCg, audit_chain_id=tc_cg0uzTImujx5lUFiNCg) at 0x7fa29866d050>, 'project_id': u'a7461b49ad284fa196eb70ed9d0a8926', 'trust_id': None, 'project_domain_id': u'default'} process_request /opt/stack/keystone/keystone/middleware/core.py:327
2015-11-11 22:38:42.484162 17565 INFO keystone.common.wsgi [req-db01fecc-3d36-4162-adbb-e1e63bcf8793 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] GET http://10.0.2.15:35357/v3/auth/tokens
2015-11-11 22:38:42.484608 17565 DEBUG keystone.common.controller [req-db01fecc-3d36-4162-adbb-e1e63bcf8793 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: Authorizing identity:validate_token() _build_policy_check_credentials /opt/stack/keystone/keystone/common/controller.py:62
2015-11-11 22:38:42.484881 17565 DEBUG keystone.common.controller [req-db01fecc-3d36-4162-adbb-e1e63bcf8793 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: using auth context from the request environment _build_policy_check_credentials /opt/stack/keystone/keystone/common/controller.py:67
2015-11-11 22:38:42.497942 17565 DEBUG keystone.policy.backends.rules [req-db01fecc-3d36-4162-adbb-e1e63bcf8793 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] enforce identity:validate_token: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'5870026316a848cd845d828d9b37e756', 'roles': [u'service'], 'user_domain_id': u'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=tc_cg0uzTImujx5lUFiNCg, audit_chain_id=tc_cg0uzTImujx5lUFiNCg) at 0x7fa29866d050>, 'project_id': u'a7461b49ad284fa196eb70ed9d0a8926', 'trust_id': None, 'project_domain_id': u'default'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:42.498947 17565 DEBUG keystone.common.controller [req-db01fecc-3d36-4162-adbb-e1e63bcf8793 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: Authorization granted inner /opt/stack/keystone/keystone/common/controller.py:162
2015-11-11 22:38:42.840383 17567 DEBUG keystone.middleware.core [req-e94d8e8c-94f2-45ba-9809-c28383c85de4 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: auth_context: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'5870026316a848cd845d828d9b37e756', 'roles': [u'service'], 'user_domain_id': u'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=wSUb8UCqRdaCFomuJrGWvA, audit_chain_id=wSUb8UCqRdaCFomuJrGWvA) at 0x7fa298742990>, 'project_id': u'a7461b49ad284fa196eb70ed9d0a8926', 'trust_id': None, 'project_domain_id': u'default'} process_request /opt/stack/keystone/keystone/middleware/core.py:327
2015-11-11 22:38:42.844868 17567 INFO keystone.common.wsgi [req-e94d8e8c-94f2-45ba-9809-c28383c85de4 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] GET http://10.0.2.15:35357/v3/auth/tokens
2015-11-11 22:38:42.845359 17567 DEBUG keystone.common.controller [req-e94d8e8c-94f2-45ba-9809-c28383c85de4 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: Authorizing identity:validate_token() _build_policy_check_credentials /opt/stack/keystone/keystone/common/controller.py:62
2015-11-11 22:38:42.845961 17567 DEBUG keystone.common.controller [req-e94d8e8c-94f2-45ba-9809-c28383c85de4 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: using auth context from the request environment _build_policy_check_credentials /opt/stack/keystone/keystone/common/controller.py:67
2015-11-11 22:38:42.862068 17567 DEBUG keystone.policy.backends.rules [req-e94d8e8c-94f2-45ba-9809-c28383c85de4 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] enforce identity:validate_token: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'5870026316a848cd845d828d9b37e756', 'roles': [u'service'], 'user_domain_id': u'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=wSUb8UCqRdaCFomuJrGWvA, audit_chain_id=wSUb8UCqRdaCFomuJrGWvA) at 0x7fa298742990>, 'project_id': u'a7461b49ad284fa196eb70ed9d0a8926', 'trust_id': None, 'project_domain_id': u'default'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:42.862892 17567 DEBUG keystone.common.controller [req-e94d8e8c-94f2-45ba-9809-c28383c85de4 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: Authorization granted inner /opt/stack/keystone/keystone/common/controller.py:162
2015-11-11 22:38:43.948379 17563 DEBUG keystone.middleware.core [req-eac82a1d-9796-4e60-ab79-7dc5532a4749 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: auth_context: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'5870026316a848cd845d828d9b37e756', 'roles': [u'service'], 'user_domain_id': u'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=tc_cg0uzTImujx5lUFiNCg, audit_chain_id=tc_cg0uzTImujx5lUFiNCg) at 0x7fa298743178>, 'project_id': u'a7461b49ad284fa196eb70ed9d0a8926', 'trust_id': None, 'project_domain_id': u'default'} process_request /opt/stack/keystone/keystone/middleware/core.py:327
2015-11-11 22:38:43.951055 17563 INFO keystone.common.wsgi [req-eac82a1d-9796-4e60-ab79-7dc5532a4749 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] GET http://10.0.2.15:35357/v3/auth/tokens
2015-11-11 22:38:43.951430 17563 DEBUG keystone.common.controller [req-eac82a1d-9796-4e60-ab79-7dc5532a4749 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: Authorizing identity:validate_token() _build_policy_check_credentials /opt/stack/keystone/keystone/common/controller.py:62
2015-11-11 22:38:43.951810 17563 DEBUG keystone.common.controller [req-eac82a1d-9796-4e60-ab79-7dc5532a4749 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: using auth context from the request environment _build_policy_check_credentials /opt/stack/keystone/keystone/common/controller.py:67
2015-11-11 22:38:43.963763 17563 DEBUG keystone.policy.backends.rules [req-eac82a1d-9796-4e60-ab79-7dc5532a4749 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] enforce identity:validate_token: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'5870026316a848cd845d828d9b37e756', 'roles': [u'service'], 'user_domain_id': u'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=tc_cg0uzTImujx5lUFiNCg, audit_chain_id=tc_cg0uzTImujx5lUFiNCg) at 0x7fa298743178>, 'project_id': u'a7461b49ad284fa196eb70ed9d0a8926', 'trust_id': None, 'project_domain_id': u'default'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:43.964530 17563 DEBUG keystone.common.controller [req-eac82a1d-9796-4e60-ab79-7dc5532a4749 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: Authorization granted inner /opt/stack/keystone/keystone/common/controller.py:162
2015-11-11 22:38:44.229547 17564 DEBUG keystone.middleware.core [req-3c9307e2-c8b8-446e-8f66-dbd9bc9d5264 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: auth_context: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'5870026316a848cd845d828d9b37e756', 'roles': [u'service'], 'user_domain_id': u'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=wSUb8UCqRdaCFomuJrGWvA, audit_chain_id=wSUb8UCqRdaCFomuJrGWvA) at 0x7fa29aef14f0>, 'project_id': u'a7461b49ad284fa196eb70ed9d0a8926', 'trust_id': None, 'project_domain_id': u'default'} process_request /opt/stack/keystone/keystone/middleware/core.py:327
2015-11-11 22:38:44.232876 17564 INFO keystone.common.wsgi [req-3c9307e2-c8b8-446e-8f66-dbd9bc9d5264 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] GET http://10.0.2.15:35357/v3/auth/tokens
2015-11-11 22:38:44.233183 17564 DEBUG keystone.common.controller [req-3c9307e2-c8b8-446e-8f66-dbd9bc9d5264 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: Authorizing identity:validate_token() _build_policy_check_credentials /opt/stack/keystone/keystone/common/controller.py:62
2015-11-11 22:38:44.233511 17564 DEBUG keystone.common.controller [req-3c9307e2-c8b8-446e-8f66-dbd9bc9d5264 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: using auth context from the request environment _build_policy_check_credentials /opt/stack/keystone/keystone/common/controller.py:67
2015-11-11 22:38:44.245992 17564 DEBUG keystone.policy.backends.rules [req-3c9307e2-c8b8-446e-8f66-dbd9bc9d5264 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] enforce identity:validate_token: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'5870026316a848cd845d828d9b37e756', 'roles': [u'service'], 'user_domain_id': u'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=wSUb8UCqRdaCFomuJrGWvA, audit_chain_id=wSUb8UCqRdaCFomuJrGWvA) at 0x7fa29aef14f0>, 'project_id': u'a7461b49ad284fa196eb70ed9d0a8926', 'trust_id': None, 'project_domain_id': u'default'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:44.246674 17564 DEBUG keystone.common.controller [req-3c9307e2-c8b8-446e-8f66-dbd9bc9d5264 5870026316a848cd845d828d9b37e756 a7461b49ad284fa196eb70ed9d0a8926 - default default] RBAC: Authorization granted inner /opt/stack/keystone/keystone/common/controller.py:162
2015-11-11 22:38:45.756120 17565 DEBUG keystone.middleware.core [req-3a80de79-6556-403f-b81a-70bae9f26bde f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] RBAC: auth_context: {'is_delegated_auth': False, 'access_token_id': None, 'user_id': u'f5e448af4c544c38abc95d39969f749c', 'roles': [u'admin'], 'user_domain_id': 'default', 'trustee_id': None, 'trustor_id': None, 'consumer_id': None, 'token': <KeystoneToken (audit_id=xc_O15EQTYuqFoOLJ7kwLg, audit_chain_id=xc_O15EQTYuqFoOLJ7kwLg) at 0x7fa298727178>, 'project_id': u'f382be413a074d91bb298f929b51aec7', 'trust_id': None, 'project_domain_id': 'default'} process_request /opt/stack/keystone/keystone/middleware/core.py:327
2015-11-11 22:38:45.757994 17565 INFO keystone.common.wsgi [req-3a80de79-6556-403f-b81a-70bae9f26bde f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] DELETE http://10.0.2.15:35357/v2.0/users/0508dcacef474ca28d27aa27f6019a69
2015-11-11 22:38:45.758555 17565 DEBUG keystone.policy.backends.rules [req-3a80de79-6556-403f-b81a-70bae9f26bde f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] enforce admin_required: {'user_id': u'f5e448af4c544c38abc95d39969f749c', u'is_admin': 0, u'roles': [u'admin'], 'tenant_id': u'f382be413a074d91bb298f929b51aec7'} enforce /opt/stack/keystone/keystone/policy/backends/rules.py:76
2015-11-11 22:38:45.790389 17565 DEBUG keystone.notifications [req-3a80de79-6556-403f-b81a-70bae9f26bde f5e448af4c544c38abc95d39969f749c f382be413a074d91bb298f929b51aec7 - default default] Invoking callback _delete_user_tokens_callback for event identity user deleted for{'resource_info': u'0508dcacef474ca28d27aa27f6019a69'} notify_event_callbacks /opt/stack/keystone/keystone/notifications.py:358
